Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Child,--,HC D Hill Partners; LPCompany:HC D Hill Partners; LP (Wilmington; DE)Description:Limited Partnership for purpose of acquiring; developing and selling commercial real estate,Other Securities,Purchase,06/15/2022,"$100,001 - $250,000"
Child,--,HC D Hill Partners; LPCompany:HC D Hill Partners; LP (Wilmington; DE)Description:Limited Partnership for the purpose of acquiring; developing and selling commercial real estate.,Other Securities,Purchase,06/15/2022,"$100,001 - $250,000"
Child,--,CareBridgeCompany:RSV QOZB LTSS; Inc. (Nashville; TN)Description:Health care services technology company,Other Securities,Purchase,04/22/2022,"$100,001 - $250,000"
Child,--,CareBridgeCompany:RSV QOZB LTSS; Inc. (Nashville; TN)Description:Health care services technology business,Other Securities,Purchase,04/22/2022,"$100,001 - $250,000"
Child,--,CareBridgeCompany:RSV QOZB LTSS; Inc. (Nashville; TN)Description:Health care services technology business,Other Securities,Purchase,04/22/2022,"$100,001 - $250,000"
Child,--,CareBridgeCompany:RSV QOZB LTSS; Inc. (Nashville; TN)Description:Health care services technology business,Other Securities,Purchase,04/22/2022,"$100,001 - $250,000"
Self,LMND,Lemonade; Inc. Common Stock,Stock,Sale (Partial),05/06/2022,"$1,001 - $15,000"
Child,--,Nashville Soccer Holdings; LLCCompany:Nashville Soccer Holdings; LLC (Nashville; TN)Description:Holds sports and entertainment interests.,Other Securities,Purchase,02/28/2022,"$1,000,001 - $5,000,000"
Child,--,Nashville Soccer Holdings; LLCCompany:Nashville Soccer Holdings; LLC (Nashville; TN)Description:Holds sports and entertainment interests.,Other Securities,Purchase,02/28/2022,"$1,000,001 - $5,000,000"
Child,--,Nashville Soccer Holdings; LLCCompany:Nashville Soccer Holdings; LLC (Nashville; TN)Description:Holds sports and entertainment interests.,Other Securities,Purchase,02/28/2022,"$1,000,001 - $5,000,000"
Child,--,Nashville Soccer Holdings; LLCCompany:Nashville Soccer Holdings; LLC (Nashville; Tennessee)Description:Holds sports and entertainment interests.,Other Securities,Purchase,02/28/2022,"$1,000,001 - $5,000,000"
Child,--,Liberty Partners; LLCCompany:Liberty Partners; LLC (Nashville; TN)Description:LLC for the purpose of holding sports and entertainment interests,Other Securities,Purchase,02/28/2022,"$1,000,001 - $5,000,000"
Child,--,Liberty Partners; LLCCompany:Liberty Partners; LLC (Nashville; TN)Description:LLC for the purpose of holding sports and entertainment interests,Other Securities,Purchase,02/28/2022,"$1,000,001 - $5,000,000"
Child,--,Liberty Partners; LLCCompany:Liberty Partners; LLC (Nashville; TN)Description:LLC for the purpose of holding sports and entertainment interests,Other Securities,Purchase,02/28/2022,"$1,000,001 - $5,000,000"
Child,--,Liberty Partners; LLCCompany:Liberty Partners; LLC (Nashville; TN)Description:LLC for the purpose of holding sports and entertainment interests,Other Securities,Purchase,02/28/2022,"$1,000,001 - $5,000,000"
Self,DDOG,Datadog; Inc. - Class A Common Stock,Stock,Sale (Full),12/28/2021,"$15,001 - $50,000"
Self,RHP,Ryman Hospitality Properties; Inc. (REIT),Stock,Sale (Full),12/23/2021,"$100,001 - $250,000"
Self,RNR,RenaissanceRe Holdings Ltd. Common Stock,Stock,Sale (Partial),12/23/2021,"$250,001 - $500,000"
Self,RHP,Ryman Hospitality Properties; Inc. (REIT),Stock,Sale (Partial),12/23/2021,"$15,001 - $50,000"
Self,RNR,RenaissanceRe Holdings Ltd. Common Stock,Stock,Sale (Partial),12/28/2021,"$250,001 - $500,000"
Self,PNFP,Pinnacle Financial Partners; Inc. - Common Stock,Stock,Sale (Partial),12/29/2021,"$100,001 - $250,000"
Self,ENVA,Enova International; Inc. Common Stock,Stock,Sale (Full),12/29/2021,"$15,001 - $50,000"
Self,CCEP,Coca-Cola Europacific Partners plc - Ordinary Shar,Stock,Sale (Full),12/29/2021,"$50,001 - $100,000"
Self,BKEP,Blueknight Energy Partners L.P.; L.L.C. - Common U,Stock,Sale (Full),12/29/2021,"$15,001 - $50,000"
Self,NS,Nustar Energy L.P. Common Units,Stock,Sale (Full),12/29/2021,"$50,001 - $100,000"
Self,CLDT,Chatham Lodging Trust (REIT) Common Shares of Bene,Stock,Sale (Full),12/29/2021,"$1,001 - $15,000"
Self,VRM,Vroom; Inc. - Common Stock,Stock,Sale (Full),12/16/2021,"$1,001 - $15,000"
Self,CTAA,Qwest Corporation 7% Notes due 2056Rate/Coupon:6.75Matures:12/01/2021,Corporate Bond,Sale (Full),12/01/2021,"$50,001 - $100,000"
Self,DDOG,Datadog; Inc. - Class A Common Stock,Stock,Sale (Partial),11/08/2021,"$1,000,001 - $5,000,000"
Self,BA,The Boeing Company,Stock,Purchase,06/08/2021,"$1,001 - $15,000"
Self,FL4.SG,FLIR SYSTEMS INC. Registered Sh (Exchanged)Teledyne Technologies Incorporated (Received),Stock,Exchange,05/17/2021,"$15,001 - $50,000"
Self,NTRA,Natera; Inc.,Stock,Sale (Partial),04/20/2021,"$1,001 - $15,000"
Self,QRTEP,Qurate Retail; Inc.,Stock,Purchase,03/26/2021,"$15,001 - $50,000"
Child,--,HC 17th and Grand Partners; LPCompany:HC 17th and Grand Partners; LP (Wilmington; DE)Description:Limited Partnership for the purpose of acquiring; developing and selling commercial real estate,Other Securities,Purchase,01/11/2021,"$50,001 - $100,000"
Child,--,HC 17th and Grand Partners; LPCompany:HC 17th and Grand Partners; LP (Wilmington; DE)Description:Limited Partnership for the purpose of acquiring; developing and selling commercial real estate,Other Securities,Purchase,01/11/2021,"$50,001 - $100,000"
Child,--,HC 17th and Grand Partners; LPCompany:HC 17th and Grand Partners; LP (Wilmington; DE)Description:Limited Partnership for the purpose of acquiring; developing and selling commercial real estate,Other Securities,Purchase,01/11/2021,"$50,001 - $100,000"
Child,--,HC 17th and Grand Partners; LPCompany:HC 17th and Grand Partners; LP (Wilmington; DE)Description:Limited Partnership for purpose of acquiring; developing and selling commercial real estate,Other Securities,Purchase,01/11/2021,"$50,001 - $100,000"
Self,--,HC 17th and Grand Partners; LPCompany:HC 17th and Grand Partners; LP (Wilmington; DE)Description:Limited Partnership for purpose of acquiring; developing and selling commercial real estate,Other Securities,Purchase,01/11/2021,"$250,001 - $500,000"
Self,CTAA,Qwest Corp. NT 7% 2056,Stock,Sale (Full),02/16/2021,"$15,001 - $50,000"
Self,--,Editas Medicine; Inc.,Stock,Sale (Partial),01/19/2021,"$15,001 - $50,000"
Self,LMND,Lemonade; Inc.,Stock,Sale (Partial),01/08/2021,"$1,001 - $15,000"
Self,--,Vroom; Inc.,Stock,Purchase,01/26/2021,"$1,001 - $15,000"
Self,VRM,Vroom; Inc.,Stock,Purchase,01/08/2021,"$1,001 - $15,000"
