Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,--,South Carolina Ports Auth Revenue BondRate/Coupon:5.25%Matures:07/01/2050,Municipal Security,Sale (Full),09/23/2024,"$500,001 - $1,000,000"
Spouse,--,South Carolina ST Ports Authority Revenue BondRate/Coupon:5.0%Matures:07/01/2038,Municipal Security,Sale (Full),09/23/2024,"$250,001 - $500,000"
Spouse,--,New York City Transitional Finance Auth Revenue BondRate/Coupon:5.0%Matures:02/01/2041,Municipal Security,Sale (Full),09/25/2024,"$250,001 - $500,000"
Spouse,--,Texas Water Dev Brd Revenue BondRate/Coupon:5.0%Matures:10/15/2040,Municipal Security,Sale (Full),09/25/2024,"$250,001 - $500,000"
Self,--,King County Washington Sch Dist G.O. BondRate/Coupon:4.0%Matures:12/01/2036,Municipal Security,Sale (Full),08/06/2024,"$100,001 - $250,000"
Spouse,--,New York St Dorm Auth Sales Tax Revenue BondRate/Coupon:5.0%Matures:03/15/2036,Municipal Security,Sale (Full),08/05/2024,"$100,001 - $250,000"
Spouse,--,Ysleta Texas Independent School District Ref BondRate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Sale (Partial),08/05/2024,"$1,001 - $15,000"
Spouse,--,Ysleta Texas Independent School District Ref BondRate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Sale (Partial),08/05/2024,"$15,001 - $50,000"
Self,--,San Antonio Texas Electric & Gas Revenue BondRate/Coupon:5.0%Matures:02/01/2035,Municipal Security,Sale (Full),08/05/2024,"$500,001 - $1,000,000"
Spouse,--,San Antonio Texas Electric & Gas Revenue BondRate/Coupon:5.0%Matures:02/01/2035,Municipal Security,Sale (Full),08/05/2024,"$250,001 - $500,000"
Self,--,King County Washington Sewer Revenue BondRate/Coupon:5.0%Matures:01/01/2043,Municipal Security,Purchase,07/25/2024,"$100,001 - $250,000"
Spouse,--,King County Washington Sewer Revenue BondRate/Coupon:5.0%Matures:01/01/2043,Municipal Security,Purchase,07/25/2024,"$500,001 - $1,000,000"
Self,--,King County Washington Sewer Revenue BondRate/Coupon:5.0%Matures:01/01/2043,Municipal Security,Purchase,07/25/2024,"$500,001 - $1,000,000"
Spouse,--,King County Washington Sewer Revenue BondRate/Coupon:5.0%Matures:01/01/2043,Municipal Security,Purchase,07/25/2024,"$250,001 - $500,000"
Self,--,New York State Urban Dev Corp Revenue BondRate/Coupon:5.0%Matures:03/15/2049,Municipal Security,Purchase,07/16/2024,"$500,001 - $1,000,000"
Spouse,--,New York St Dorm Auth Sales Tax Revenue BondRate/Coupon:5.0%Matures:03/15/2036,Municipal Security,Sale (Full),06/06/2024,"$100,001 - $250,000"
Spouse,--,Martin County Florida Health Facilities Auth Revenue BondRate/Coupon:5.0%Matures:11/15/2045,Municipal Security,Sale (Full),06/06/2024,"$250,001 - $500,000"
Self,--,Will County IL General Obligation BondRate/Coupon:5.0%Matures:11/15/2041,Municipal Security,Sale (Full),06/06/2024,"$100,001 - $250,000"
Self,--,Will County IL General Obligation BondRate/Coupon:5.0%Matures:11/15/2041,Municipal Security,Sale (Full),06/06/2024,"$500,001 - $1,000,000"
Spouse,--,Will County IL General Obligation BondRate/Coupon:5.0%Matures:11/15/2041,Municipal Security,Sale (Full),06/06/2024,"$250,001 - $500,000"
Self,--,Harris County Texas Toll Road Revenue BondRate/Coupon:5.25%Matures:08/15/2049,Municipal Security,Purchase,05/22/2024,"$100,001 - $250,000"
Spouse,--,Harris County Texas Toll Road Revenue BondRate/Coupon:5.25%Matures:08/15/2049,Municipal Security,Purchase,05/22/2024,"$500,001 - $1,000,000"
Self,--,Harris County Texas Toll Road Revenue BondRate/Coupon:5.25%Matures:08/15/2049,Municipal Security,Purchase,05/22/2024,"$500,001 - $1,000,000"
Spouse,--,Harris County Texas Toll Road Revenue BondRate/Coupon:5.25%Matures:08/15/2049,Municipal Security,Purchase,05/22/2024,"$250,001 - $500,000"
Self,--,San Miguel County Colorado Sch Dist Rev BondRate/Coupon:5.0%Matures:12/01/2025,Municipal Security,Sale (Full),05/09/2024,"$100,001 - $250,000"
Self,--,Port of Seattle Washington Revenue BondRate/Coupon:5.0%Matures:05/01/2026,Municipal Security,Sale (Full),05/09/2024,"$500,001 - $1,000,000"
Spouse,--,Port Portland Oregon Airport Revenue BondRate/Coupon:5.0%Matures:07/01/2030,Municipal Security,Sale (Full),05/09/2024,"$250,001 - $500,000"
Spouse,--,Port Portland Oregon Airport Revenue BondRate/Coupon:5.0%Matures:07/01/2030,Municipal Security,Sale (Full),05/09/2024,"$250,001 - $500,000"
Self,--,Houston Texas Utility Sys Revenue BondRate/Coupon:5.25%Matures:11/15/2049,Municipal Security,Purchase,04/24/2024,"$100,001 - $250,000"
Spouse,--,Houston Texas Utility Sys Revenue BondRate/Coupon:5.25%Matures:11/15/2049,Municipal Security,Purchase,04/24/2024,"$250,001 - $500,000"
Self,--,Houston Texas Utility Sys Revenue BondRate/Coupon:5.25%Matures:11/15/2049,Municipal Security,Purchase,04/24/2024,"$500,001 - $1,000,000"
Spouse,--,Houston Texas Utility Sys Revenue BondRate/Coupon:5.25%Matures:11/15/2049,Municipal Security,Purchase,04/24/2024,"$250,001 - $500,000"
Self,--,New York City Transitional Finance Auth Revenue BondRate/Coupon:5.0%Matures:02/01/2041,Municipal Security,Sale (Full),04/10/2024,"$100,001 - $250,000"
Self,--,New York City Transitional Finance Auth Revenue BondRate/Coupon:5.0%Matures:02/01/2041,Municipal Security,Sale (Full),04/10/2024,"$500,001 - $1,000,000"
Spouse,--,New York City Transitional Finance Auth Revenue BondRate/Coupon:5.0%Matures:02/01/2041,Municipal Security,Sale (Full),04/10/2024,"$250,001 - $500,000"
Spouse,--,Will County IL General Obligation BondRate/Coupon:5.0%Matures:11/15/2041,Municipal Security,Sale (Full),04/10/2024,"$500,001 - $1,000,000"
Spouse,--,Will County IL General Obligation BondRate/Coupon:5.0%Matures:11/15/2041,Municipal Security,Sale (Full),04/10/2024,"$50,001 - $100,000"
Self,--,Main Str Nat Gas Inc Georgia Revenue BondRate/Coupon:5.0%Matures:12/01/2054,Municipal Security,Purchase,04/10/2024,"$100,001 - $250,000"
Spouse,--,Main Str Nat Gas Inc Georgia Revenue BondRate/Coupon:5.0%Matures:12/01/2054,Municipal Security,Purchase,04/10/2024,"$500,001 - $1,000,000"
Self,--,Main Str Nat Gas Inc Georgia Revenue BondRate/Coupon:5.0%Matures:12/01/2054,Municipal Security,Purchase,04/10/2024,"$500,001 - $1,000,000"
Spouse,--,Main Str Nat Gas Inc Georgia Revenue BondRate/Coupon:5.0%Matures:12/01/2054,Municipal Security,Purchase,04/10/2024,"$250,001 - $500,000"
Spouse,--,Ohio State Water Dev Auth Revenue BondRate/Coupon:5.0%Matures:06/01/2046,Municipal Security,Purchase,03/27/2024,"$500,001 - $1,000,000"
Self,--,Ohio State Water Dev Auth Revenue BondRate/Coupon:5.0%Matures:06/01/2046,Municipal Security,Purchase,03/27/2024,"$500,001 - $1,000,000"
Spouse,--,Ohio State Water Dev Auth Revenue BondRate/Coupon:5.0%Matures:06/01/2046,Municipal Security,Purchase,03/27/2024,"$250,001 - $500,000"
Self,--,New York State Dorm Auth Personal Income Tax Revenue BondRate/Coupon:5.0%Matures:03/15/2031,Municipal Security,Sale (Full),03/21/2024,"$100,001 - $250,000"
Spouse,--,New York State Urban Development Corp Revenue BondRate/Coupon:5.0%Matures:03/15/2037,Municipal Security,Sale (Full),03/21/2024,"$250,001 - $500,000"
Self,--,Washington County Oregon School District General Obligation BondRate/Coupon:5.0%Matures:06/15/2027,Municipal Security,Sale (Full),03/21/2024,"$500,001 - $1,000,000"
Spouse,--,Washington County Oregon School District General Obligation BondRate/Coupon:5.0%Matures:06/15/2027,Municipal Security,Sale (Full),03/21/2024,"$250,001 - $500,000"
Self,--,New Jersey State Turnpike Revenue BondRate/Coupon:5.25%Matures:01/01/2049,Municipal Security,Purchase,03/20/2024,"$100,001 - $250,000"
Spouse,--,New Jersey State Turnpike Revenue BondRate/Coupon:5.25%Matures:01/01/2049,Municipal Security,Purchase,03/20/2024,"$500,001 - $1,000,000"
Self,--,New Jersey State Turnpike Revenue BondRate/Coupon:5.25%Matures:01/01/2049,Municipal Security,Purchase,03/20/2024,"$500,001 - $1,000,000"
Spouse,--,New Jersey State Turnpike Revenue BondRate/Coupon:5.25%Matures:01/01/2049,Municipal Security,Purchase,03/20/2024,"$250,001 - $500,000"
Spouse,--,Tampa Bay Water Florida Regional Water Supply Auth Revenue BondRate/Coupon:5.0%Matures:10/01/2037,Municipal Security,Sale (Full),03/14/2024,"$250,001 - $500,000"
Self,--,New York State Urban Development Corp Revenue BondRate/Coupon:5.0%Matures:03/15/2037,Municipal Security,Sale (Full),03/14/2024,"$100,001 - $250,000"
Spouse,--,New York State Urban Development Corp Revenue BondRate/Coupon:5.0%Matures:03/15/2037,Municipal Security,Sale (Full),03/14/2024,"$250,001 - $500,000"
Self,--,University of Maryland Sys Auxiliary Fac & Tuit Revenue BondRate/Coupon:4.0%Matures:04/01/2041,Municipal Security,Purchase,03/14/2024,"$100,001 - $250,000"
Spouse,--,University of Maryland Sys Auxiliary Fac & Tuit Revenue BondRate/Coupon:4.0%Matures:04/01/2041,Municipal Security,Purchase,03/14/2024,"$250,001 - $500,000"
Self,--,University of Maryland Sys Auxiliary Fac & Tuit Revenue BondRate/Coupon:4.0%Matures:04/01/2041,Municipal Security,Purchase,03/14/2024,"$500,001 - $1,000,000"
Spouse,--,University of Maryland Sys Auxiliary Fac & Tuit Revenue BondRate/Coupon:4.0Matures:04/01/2041,Municipal Security,Purchase,03/14/2024,"$250,001 - $500,000"
Self,--,Port Authority of NY & NJ Bonds 218 SeriesRate/Coupon:5.0%Matures:11/01/2032,Municipal Security,Sale (Full),03/05/2024,"$500,001 - $1,000,000"
Self,--,New York State Urban Development Corp Revenue BondRate/Coupon:5.0%Matures:03/15/2037,Municipal Security,Sale (Full),03/05/2024,"$500,001 - $1,000,000"
Self,--,El Paso Texas Water & Sewer Revenue BondRate/Coupon:5.0%Matures:03/01/2046,Municipal Security,Purchase,03/04/2024,"$100,001 - $250,000"
Spouse,--,El Paso Texas Water & Sewer Revenue BondRate/Coupon:5.0%Matures:03/01/2046,Municipal Security,Purchase,03/04/2024,"$500,001 - $1,000,000"
Self,--,El Paso Texas Water & Sewer Revenue BondRate/Coupon:5.0%Matures:03/01/2046,Municipal Security,Purchase,03/04/2024,"$500,001 - $1,000,000"
Spouse,--,El Paso Texas Water & Sewer Revenue BondRate/Coupon:5.0%Matures:03/01/2046,Municipal Security,Purchase,03/04/2024,"$250,001 - $500,000"
Self,--,King County Washington Sewer Revenue BondRate/Coupon:0.875%Matures:01/01/2042,Municipal Security,Sale (Full),02/15/2024,"$100,001 - $250,000"
Self,--,Port Authority of NY & NJ Bonds 218 SeriesRate/Coupon:5.0%Matures:11/01/2030,Municipal Security,Sale (Full),02/15/2024,"$100,001 - $250,000"
Spouse,--,Port Authority of NY & NJ Bonds 218 SeriesRate/Coupon:5.0%Matures:11/01/2030,Municipal Security,Sale (Full),02/15/2024,"$250,001 - $500,000"
Spouse,--,Ysleta Texas Independent School District Ref BondRate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Sale (Full),02/15/2024,"$250,001 - $500,000"
Self,--,Ysleta Texas Independent School District Ref BondRate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Sale (Full),02/15/2024,"$500,001 - $1,000,000"
Spouse,--,Port Authority of NY & NJ Bonds 218 SeriesRate/Coupon:5.0%Matures:11/01/2030,Municipal Security,Sale (Full),02/15/2024,"$250,001 - $500,000"
Spouse,--,California General Obligation BondRate/Coupon:5.0%Matures:04/01/2049,Municipal Security,Sale (Full),02/15/2024,"$250,001 - $500,000"
Self,--,Pennsylvania Higher Education Facs Auth Revenue BondRate/Coupon:5.0%Matures:08/15/2049,Municipal Security,Purchase,02/14/2024,"$100,001 - $250,000"
Self,--,Pennsylvania Higher Education Facs Auth Revenue BondRate/Coupon:5.0%Matures:08/15/2049,Municipal Security,Purchase,02/14/2024,"$500,001 - $1,000,000"
Spouse,--,Pennsylvania Higher Education Facs Auth Revenue BondRate/Coupon:5.0%Matures:08/15/2049,Municipal Security,Purchase,02/14/2024,"$500,001 - $1,000,000"
Spouse,--,Pennsylvania Higher Education Facs Auth Revenue BondRate/Coupon:5.0%Matures:08/15/2049,Municipal Security,Purchase,02/14/2024,"$250,001 - $500,000"
Spouse,--,Washington DC Met Area Trans Auth Revenue BondRate/Coupon:5.0%Matures:07/15/2039,Municipal Security,Purchase,01/10/2024,"$250,001 - $500,000"
Spouse,VAXX,Vaxxinity; Inc. - Class A Common Stock,Stock,Sale (Full),12/20/2023,"$1,001 - $15,000"
Spouse,VAXX,Vaxxinity; Inc. - Class A Common Stock,Stock,Sale (Full),12/20/2023,"$1,001 - $15,000"
Spouse,VAXX,Vaxxinity; Inc. - Class A Common Stock,Stock,Sale (Full),12/20/2023,"$1,001 - $15,000"
Self,--,Washington St. General Obligation BondRate/Coupon:5.0%Matures:08/01/2044,Municipal Security,Purchase,11/27/2023,"$100,001 - $250,000"
Spouse,--,Washington St. General Obligation BondRate/Coupon:5.0%Matures:08/01/2044,Municipal Security,Purchase,11/27/2023,"$500,001 - $1,000,000"
Spouse,--,Washington St. General Obligation BondRate/Coupon:5.0%Matures:08/01/2044,Municipal Security,Purchase,11/27/2023,"$250,001 - $500,000"
Spouse,--,Washington St. General Obligation BondRate/Coupon:5.0%Matures:08/01/2044,Municipal Security,Purchase,11/27/2023,"$250,001 - $500,000"
Self,--,District of Columbia Income Tax Revenue BondRate/Coupon:5.0%Matures:03/01/2044,Municipal Security,Purchase,11/21/2023,"$100,001 - $250,000"
Spouse,--,District of Columbia Income Tax Revenue BondRate/Coupon:5.0%Matures:03/01/2044,Municipal Security,Purchase,11/21/2023,"$500,001 - $1,000,000"
Spouse,--,District of Columbia Income Tax Revenue BondRate/Coupon:5.0%Matures:03/01/2044,Municipal Security,Purchase,11/21/2023,"$500,001 - $1,000,000"
Spouse,--,District of Columbia Income Tax Revenue BondRate/Coupon:5.0%Matures:03/01/2044,Municipal Security,Purchase,11/21/2023,"$250,001 - $500,000"
Self,--,Arizona Board of Regents University of Arizona Sys Revenue BondRate/Coupon:5.0%Matures:06/01/2041,Municipal Security,Purchase,11/09/2023,"$100,001 - $250,000"
Spouse,--,Arizona Board of Regents University of Arizona Sys Revenue BondRate/Coupon:5.0%Matures:06/01/2041,Municipal Security,Purchase,11/09/2023,"$500,001 - $1,000,000"
Spouse,--,Arizona Board of Regents University of Arizona Sys Revenue BondRate/Coupon:5.0%Matures:06/01/2041,Municipal Security,Purchase,11/09/2023,"$250,001 - $500,000"
Spouse,--,Arizona Board of Regents University of Arizona Sys Revenue BondRate/Coupon:5.0%Matures:06/01/2041,Municipal Security,Purchase,11/09/2023,"$250,001 - $500,000"
Self,--,Hampton Roads Transn Accountability Commn Revenue BondRate/Coupon:5.0%Matures:07/01/2045,Municipal Security,Purchase,11/09/2023,"$100,001 - $250,000"
Spouse,--,Hampton Roads Transn Accountability Commn Revenue BondRate/Coupon:5.0%Matures:07/01/2045,Municipal Security,Purchase,11/09/2023,"$500,001 - $1,000,000"
Spouse,--,Hampton Roads Transn Accountability Commn Revenue BondRate/Coupon:5.0%Matures:07/01/2045,Municipal Security,Purchase,11/09/2023,"$250,001 - $500,000"
Spouse,--,Hampton Roads Transn Accountability Commn Revenue BondRate/Coupon:5.0%Matures:07/01/2045,Municipal Security,Purchase,11/09/2023,"$250,001 - $500,000"
Spouse,WTT,Wireless Telecom Group Inc,Stock,Sale (Full),08/15/2023,"$1,000,001 - $5,000,000"
Spouse,WTT,Wireless Telecom Group Inc,Stock,Sale (Full),08/15/2023,"$500,001 - $1,000,000"
Self,WTT,Wireless Telecom Group Inc,Stock,Sale (Full),08/15/2023,"$500,001 - $1,000,000"
Self,--,Port of Seattle Washington Revenue BondRate/Coupon:5.0%Matures:05/01/2026,Municipal Security,Purchase,04/11/2023,"$100,001 - $250,000"
Spouse,--,Port of Seattle Washington Revenue BondRate/Coupon:5.0%Matures:05/01/2026,Municipal Security,Purchase,04/11/2023,"$500,001 - $1,000,000"
Spouse,--,Port of Seattle Washington Revenue BondRate/Coupon:5.0%Matures:05/01/2026,Municipal Security,Purchase,04/11/2023,"$500,001 - $1,000,000"
Spouse,--,Port of Seattle Washington Revenue BondRate/Coupon:5.0%Matures:05/01/2026,Municipal Security,Purchase,04/11/2023,"$250,001 - $500,000"
Spouse,--,Central Texas Regional Mobility Auth Revenue BondRate/Coupon:5.0%Matures:01/01/2040,Municipal Security,Purchase,02/24/2023,"$500,001 - $1,000,000"
Spouse,--,New Jersey St Educational Facs Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2035,Municipal Security,Purchase,01/26/2023,"$500,001 - $1,000,000"
Spouse,--,New Jersey St Educational Facs Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2035,Municipal Security,Purchase,01/26/2023,"$500,001 - $1,000,000"
Spouse,--,Memphis Tenn Storm Water Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2039,Municipal Security,Sale (Full),12/28/2022,"$500,001 - $1,000,000"
Spouse,--,Memphis Tenn Storm Water Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2039,Municipal Security,Sale (Full),12/28/2022,"$250,001 - $500,000"
Spouse,--,Memphis Tenn Storm Water Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2039,Municipal Security,Sale (Full),12/28/2022,"$250,001 - $500,000"
Self,--,Texas Water Dev Brd Revenue BondRate/Coupon:5.0%Matures:10/15/2031,Municipal Security,Purchase,12/19/2022,"$100,001 - $250,000"
Self,--,South Carolina Ports Auth Revenue BondRate/Coupon:5.25%Matures:07/01/2050,Municipal Security,Purchase,12/20/2022,"$100,001 - $250,000"
Spouse,--,South Carolina Ports Auth Revenue BondRate/Coupon:5.25%Matures:07/01/2050,Municipal Security,Purchase,12/20/2022,"$500,001 - $1,000,000"
Spouse,--,South Carolina Ports Auth Revenue BondRate/Coupon:5.25%Matures:07/01/2050,Municipal Security,Purchase,12/20/2022,"$500,001 - $1,000,000"
Self,--,University of Michigan Revenue BondRate/Coupon:5.0%Matures:04/01/2035,Municipal Security,Purchase,12/06/2022,"$100,001 - $250,000"
Spouse,--,Dallas Texas Water & Sewer Revenue BondRate/Coupon:5.0%Matures:10/01/2034,Municipal Security,Purchase,12/06/2022,"$500,001 - $1,000,000"
Self,--,Franklin County Ohio Revenue BondRate/Coupon:4.0%Matures:12/01/2038,Municipal Security,Sale (Full),12/06/2022,"$100,001 - $250,000"
Spouse,--,Franklin County Ohio Revenue BondRate/Coupon:4.0%Matures:12/01/2038,Municipal Security,Sale (Full),12/06/2022,"$250,001 - $500,000"
Spouse,--,Franklin County Ohio Revenue BondRate/Coupon:4.0%Matures:12/01/2038,Municipal Security,Sale (Full),12/06/2022,"$250,001 - $500,000"
Self,--,New York City Municipal Water Fin Auth Revenue BondRate/Coupon:5.0%Matures:06/15/2038,Municipal Security,Sale (Full),12/06/2022,"$100,001 - $250,000"
Spouse,--,New York City Municipal Water Fin Auth Revenue BondRate/Coupon:5.0%Matures:06/15/2038,Municipal Security,Sale (Full),12/06/2022,"$100,001 - $250,000"
Spouse,--,King County Washington Sewer Revenue BondRate/Coupon:0.875%Matures:01/01/2042,Municipal Security,Sale (Full),11/29/2022,"$250,001 - $500,000"
Self,--,City of Atlanta Georgia Airport General Obligation BondRate/Coupon:4.0%Matures:07/01/2038,Municipal Security,Sale (Full),11/17/2022,"$100,001 - $250,000"
Spouse,--,City of Atlanta Georgia Airport General Obligation BondRate/Coupon:4.0%Matures:07/01/2038,Municipal Security,Sale (Full),11/17/2022,"$500,001 - $1,000,000"
Spouse,--,City of Atlanta Georgia Airport General Obligation BondRate/Coupon:4.0%Matures:07/01/2038,Municipal Security,Sale (Full),11/17/2022,"$250,001 - $500,000"
Spouse,--,Salt River Proj Agric & Impt Pwr Dist AZ Revenue BondRate/Coupon:5.0%Matures:12/01/2034,Municipal Security,Purchase,11/16/2022,"$500,001 - $1,000,000"
Spouse,--,Salt River Proj Agric & Impt Pwr Dist AZ Revenue BondRate/Coupon:5.0%Matures:12/01/2034,Municipal Security,Purchase,11/16/2022,"$500,001 - $1,000,000"
Self,--,Will County IL General Obligation BondRate/Coupon:5.0%Matures:11/15/2041,Municipal Security,Purchase,11/17/2022,"$100,001 - $250,000"
Spouse,--,Will County IL General Obligation BondRate/Coupon:5.0%Matures:11/15/2041,Municipal Security,Purchase,11/17/2022,"$500,001 - $1,000,000"
Spouse,--,Will County IL General Obligation BondRate/Coupon:5.0%Matures:11/15/2041,Municipal Security,Purchase,11/17/2022,"$500,001 - $1,000,000"
Spouse,--,Will County IL General Obligation BondRate/Coupon:5.0%Matures:11/15/2041,Municipal Security,Purchase,11/17/2022,"$250,001 - $500,000"
Self,--,Salt River Proj Agric & Impt Pwr Dist AZ Revenue BondRate/Coupon:5.0%Matures:12/01/2033,Municipal Security,Purchase,11/16/2022,"$100,001 - $250,000"
Spouse,--,Salt River Proj Agric & Impt Pwr Dist AZ Revenue BondRate/Coupon:5.0%Matures:12/01/2033,Municipal Security,Purchase,11/16/2022,"$250,001 - $500,000"
Spouse,--,Atlanta GA Airport Revenue BondRate/Coupon:5.0%Matures:01/01/2027,Municipal Security,Purchase,11/16/2022,"$250,001 - $500,000"
Self,--,Massachusetts St Dev Finance Agy Revenue BondRate/Coupon:5.0%Matures:07/15/2033,Municipal Security,Sale (Full),11/14/2022,"$100,001 - $250,000"
Spouse,--,Massachusetts St Dev Finance Agy Revenue BondRate/Coupon:5.0%Matures:07/15/2033,Municipal Security,Sale (Full),11/14/2022,"$500,001 - $1,000,000"
Spouse,--,Massachusetts St Dev Finance Agy Revenue BondRate/Coupon:5.0%Matures:07/15/2033,Municipal Security,Sale (Full),11/14/2022,"$250,001 - $500,000"
Spouse,--,Massachusetts St Dev Finance Agy Revenue BondRate/Coupon:5.0%Matures:07/15/2033,Municipal Security,Sale (Full),11/14/2022,"$250,001 - $500,000"
Self,--,San Miguel County Colorado Sch Dist Rev BondRate/Coupon:5.0%Matures:12/01/2025,Municipal Security,Purchase,10/21/2022,"$100,001 - $250,000"
Spouse,--,San Miguel County Colorado Sch Dist Rev BondRate/Coupon:5.0%Matures:12/01/2025,Municipal Security,Purchase,10/21/2022,"$250,001 - $500,000"
Spouse,--,Alabama Highway Finance Auth Revenue BondRate/Coupon:5.0%Matures:09/01/2026,Municipal Security,Purchase,10/20/2022,"$500,001 - $1,000,000"
Spouse,--,Washington County Oregon School District General Obligation BondRate/Coupon:5.0%Matures:06/15/2027,Municipal Security,Purchase,09/28/2022,"$500,001 - $1,000,000"
Spouse,--,Washington County Oregon School District General Obligation BondRate/Coupon:5.0%Matures:06/15/2027,Municipal Security,Purchase,09/28/2022,"$250,001 - $500,000"
Self,--,Miami-Dade County FL Aviation Revenue BondRate/Coupon:5.0%Matures:10/01/2031,Municipal Security,Purchase,08/01/2022,"$100,001 - $250,000"
Spouse,--,Miami-Dade County FL Aviation Revenue BondRate/Coupon:5.0%Matures:10/01/2031,Municipal Security,Purchase,08/01/2022,"$500,001 - $1,000,000"
Spouse,--,Emida CorporationCompany:Emida Corporation (Foothill Ranch; CA)Description:Financial technology,Non-Public Stock,Sale (Full),09/15/2021,"$50,001 - $100,000"
Spouse,--,Emida CorporationCompany:Emida Corporation (Foothill Ranch; CA)Description:Financial technology,Non-Public Stock,Sale (Full),09/15/2021,"$100,001 - $250,000"
Self,--,Emida CorporationCompany:Emida Corporation (Foothill Ranch; CA)Description:Financial technology,Non-Public Stock,Sale (Full),09/15/2021,"$50,001 - $100,000"
Spouse,--,Lee County Florida Health Care Facilities Revenue BondRate/Coupon:5.75%Matures:10/01/2042,Municipal Security,Purchase,05/17/2022,"$500,001 - $1,000,000"
Spouse,--,Jacksonville Florida Transportation Revenue BondRate/Coupon:5.0%Matures:10/01/2027,Municipal Security,Purchase,04/12/2022,"$500,001 - $1,000,000"
Spouse,--,Broward County Florida Airport System Revenue BondRate/Coupon:5.0%Matures:10/01/2026,Municipal Security,Purchase,04/06/2022,"$250,001 - $500,000"
Spouse,--,Broward County Florida Airport System Revenue BondRate/Coupon:5.0%Matures:10/01/2026,Municipal Security,Purchase,04/06/2022,"$500,001 - $1,000,000"
